2260,草率的，仓促的：lack caution,rarefy,,,,,,,,,,,,,
2261,使稀薄：make rare,rash,,,,,,,,,,,,,
2262,声音刺耳的：harsh；容易生气的：easily irritated,raspy,,,,,,,,,,,,,
2263,（官方地）认可，批准：official acceptance,ratify,,,,,,,,,,,,,
2264,推理：thought processes ,ratiocination,,,,,,,,,,,,,
2265,定额供应量，配给量：amount allotted；按比例分配：share or portion,ration,,,,,,,,,,,,,
2266,合乎逻辑的：logical；理性的：based on reasoning,rational,,,,,,,,,,,,,
2267,狂热赞扬：exaggerated display of affection；（发疯般的）怒吼：talk as if in delirium,rave,,,,,,,,,,,,,
2268,解开，松开：separate strands；阐明：clarity by separating；使纠缠，使复杂化：tangle,ravel,,,,,,,,,,,,,
2269,食量大的，贪食的；贪婪的：huge appetite,ravenous,,,,,,,,,,,,,
2270,使陶醉，使沉迷：overcome with emotion,ravish,,,,,,,,,,,,,
2271,摧毁，粉碎：destroy completely,raze,,,,,,,,,,,,,
2272,做出反应：in response,react,,,,,,,,,,,,,
2273,反对改革的，极保守的：opposition to progress,reactionary,,,,,,,,,,,,,
2274,怒斥，训斥：criticize,ream    ,,,,,,,,,,,,,
2275,收割，收获：receive,reap,,,,,,,,,,,,,
2276,使安心，打消疑虑：restore to confidence,reassure,,,,,,,,,,,,,
2277,严词拒绝：reject,rebuff,,,,,,,,,,,,,
2278,顽抗的，不顺从的：resistance defiance,recalcitrant,,,,,,,,,,,,,
2279,撤回，放弃，改变：withdraw a statement,recant,,,,,,,,,,,,,
2280,（基因等）隐性的，由隐性基因控制的：does not produce a characteristic effect when present with a dominant allele；内向的，内敛的：not comfortable around people,recessive,,,,,,,,,,,,,
2281,回到原先的习惯，尤指重新犯罪：return to criminal habits,recidivate,,,,,,,,,,,,,
2282,往复运动：forward and backward；报答，回报：return,reciprocate,,,,,,,,,,,,,
2283,不考虑后果的，大胆鲁莽的：careless,reckless,,,,,,,,,,,,,
2284,隐士：lives away；隐居的，不爱社交的：withdrawal from society,recluse,,,,,,,,,,,,,
2285,退却，畏缩：shrink back,recoil,,,,,,,,,,,,,
2286,使和解，协调：harmony,reconcile,,,,,,,,,,,,,
2287,深奥的，难解的：difficult to comprehend,recondite,,,,,,,,,,,,,
2288,侦察，勘查：make a preliminary inspection,reconnoiter,,,,,,,,,,,,,
2289,重建，（尤其是通过加水）使复原：restore by adding water,reconstitute,,,,,,,,,,,,,
2290,重新集合，重新召集：gather or summon again,reconvene,,,,,,,,,,,,,
2291,正直：moral integrity,rectitude,,,,,,,,,,,,,
2292,躺着的：lying down,recumbent,,,,,,,,,,,,,
2293,恢复（健康或力量），康复：recover health,recuperate,,,,,,,,,,,,,
2294,实践，履行（诺言等）：required；改过自新：make better,redeem,,,,,,,,,,,,,
2295,芳香的：fragrance,redolent,,,,,,,,,,,,,
2296,杰出的，值得尊敬的：worthy of respect；可怕的：arousing fear,redoubtable,,,,,,,,,,,,,
2297,多余的，冗余的：exceeding necessary,redundant,,,,,,,,,,,,,
2298,感到眩晕：from being twirled around；蹒跚地走路：swaying from side to side,reel,,,,,,,,,,,,,
2299,仲裁者；裁判员：impartially resolves a dispute；（就纠纷或争论）给出意见：give an opinion,referee,,,,,,,,,,,,,
2300,提纯，精炼：free from impurities；改善，改进：improve or perfect,refine,,,,,,,,,,,,,
2301,反射：change direction；反映，显露：make manifest；思考：think seriously,reflect,,,,,,,,,,,,,
2302,倔强的，不顺从的：resisting control,refractory,,,,,,,,,,,,,
2303,令人身心振奋的，提神的：renewing effect,refreshing,,,,,,,,,,,,,
2304,辉煌的，灿烂的：shinning radiantly,refulgent,,,,,,,,,,,,,
2305,否认：declare not to be true；证明为假，证伪：prove wrong,refute,,,,,,,,,,,,,
2306,使重获新生，使焕然一新：bring back to life；（使）洗心革面：better in character,regenerate,,,,,,,,,,,,,
2307,（政治上的）统治：lawful control,regimen,,,,,,,,,,,,,
2308,后退：back；退化，恶化：worse,regress,,,,,,,,,,,,,
2309,使复原，使康复：restore to healthy condition；（使）洗心革面：better in character,rehabilitate,,,,,,,,,,,,,
2310,排练，彩排：practicing in preparation,rehearsal,,,,,,,,,,,,,
2311,统治权：right to command；占统治地位或盛行：be predominant,reign,,,,,,,,,,,,,
2312,抑制，限制：keeping within certain boundaries；抑制，控制：keep from exceeding,rein,,,,,,,,,,,,,
2313,重申：state again,reiterate,,,,,,,,,,,,,
2314,欣喜，喜悦：feel joy,rejoice,,,,,,,,,,,,,
2315,故态复萌，再犯：fall back,relapse,,,,,,,,,,,,,
2316,排放：give off；释放，使获得自由：set free；解雇：let go from office,release,,,,,,,,,,,,,
2317,残酷的，无情的：no abatement or severity；固执的，不肯妥协的：yielding in one’s purpose,relentless,,,,,,,,,,,,,
2318,有关系的，重要的：having connection,relevant,,,,,,,,,,,,,
2319,宗教，信仰：beliefs；（对于宗教信仰的）忠诚，虔诚：loyalty to God,religion,,,,,,,,,,,,,
2320,放弃（职位，权力等）：give up；移交，交出：give control or possession,relinquish,,,,,,,,,,,,,
2321,喜好，偏好：appreciation or liking；（愿望达成时的）高兴，满足感：when wishes are met；享受，喜欢：take pleasure,relish,,,,,,,,,,,,,
2322,不情愿的，反感的：showing unwillingness,reluctant,,,,,,,,,,,,,
2323,疏忽的，不留心的：carelessness,remiss,,,,,,,,,,,,,
2324,残余，剩余物：left over,remnant,,,,,,,,,,,,,
2325,改造，改变结构：alter the structure ,remodel,,,,,,,,,,,,,
2326,"抗议，抱怨：expression of protect, complaint",remonstrance,,,,,,,,,,,,,
2327,懊悔，悔恨：bitter regret,remorse,,,,,,,,,,,,,
2328,支付报酬，补偿：pay ,remunerate,,,,,,,,,,,,,
2329,撕裂，猛拉：tear or split apart,rend,,,,,,,,,,,,,
2330,背教者，叛徒：rejects allegiance,renegade,,,,,,,,,,,,,
2331,放弃，摒弃：formally reject,renege,,,,,,,,,,,,,
2332,（正式地）放弃：give up；宣布与…决裂：refuse to follow,renounce,,,,,,,,,,,,,
2333,修复，维修：restore；使重获新生，使焕然一新：bring back to life,renovate,,,,,,,,,,,,,
2334,机智的回答：witty response；打趣，善意的玩笑：good-natured teasing,repartee,,,,,,,,,,,,,
2335,遣返：return to country,repatriate,,,,,,,,,,,,,
2336,撤销，废除（法律等）：rescind or annul；宣布与…决裂：refuse to recognize,repeal,,,,,,,,,,,,,
2337,抵制：fight against；使厌恶：cause aversion,repel,,,,,,,,,,,,,
2338,（技术、设备或原料等的）详单：complete list,repertoire,,,,,,,,,,,,,
2339,抱怨、表达不满：express discontent；渴望：long for,repine,,,,,,,,,,,,,
2340,补充：fill again,replenish,,,,,,,,,,,,,
2341,彻底吃饱了的：appetite completely satisfied；充满…的，富于…的：possessing great numbers,replete,,,,,,,,,,,,,
2342,复制，复刻：make an exact likeness；重复，反复：do again,replicate,,,,,,,,,,,,,
2343,（劳作后的）休息：state of resting；平静，宁静：freedom from storm；休息：take a rest；放置，交给他人：safekeeping or another,repose,,,,,,,,,,,,,
2344,谴责，责难，批评：express unfavorable opinion,reprehend,,,,,,,,,,,,,
2345,镇压：put down by force；阻止（正常的表达、活动或发展等）：prevent expression,repress,,,,,,,,,,,,,
2346,对...暂缓处刑，免罪：postpone or cancel punishment；维持...的运行：prevent from being closed,reprieve,,,,,,,,,,,,,
2347,令人羞愧的事物，耻辱：causes shame；批评，责备：express criticism,reproach,,,,,,,,,,,,,
2348,堕落者，道德败坏的人：unprincipled person；堕落的，放荡的：morally corrupt；谴责，痛斥：condemn strongly；拒绝，不提供：unwilling to grant,reprobate,,,,,,,,,,,,,
2349,批评，反对：criticism,reproof,,,,,,,,,,,,,
2350,温和地责备，警告：scold gently；不欣赏，不喜欢：unfavorable opinion,reprove,,,,,,,,,,,,,
2351,否认：declare not to be true；拒绝接受：unwillingness to accept,repudiate,,,,,,,,,,,,,
2352,令人厌恶的：arousing aversion；不和谐的，不协调的：not harmony,repugnant,,,,,,,,,,,,,
2353,使厌恶，排斥：reject with denial,repulse,,,,,,,,,,,,,
2354,（尤指好的）名声，名誉：good reputation,repute,,,,,,,,,,,,,
2355,必需品：something necessary；必不可少的，必备的：necessary,requisite,,,,,,,,,,,,,
2356,酬谢，报答：make repayment；报仇：punish in kind,requite,,,,,,,,,,,,,
2357,废除，取消：make void,rescind,,,,,,,,,,,,,
2358,内向的，缄默的：restrained,reserved,,,,,,,,,,,,,
2359,剩余的，残存的：residue,residual,,,,,,,,,,,,,
2360,剩余物：remains,residue,,,,,,,,,,,,,
2361,辞职，放弃（职位）：give up office,resign,,,,,,,,,,,,,
2362,弹力：resume original shape；恢复能力：ability to recover quickly,resilience,,,,,,,,,,,,,
2363,坚定的：firm determination,resolute,,,,,,,,,,,,,
2364,（声音）洪亮的，共鸣的：strong in tone,resonant,,,,,,,,,,,,,
2365,有创造力的，机智的：act imaginatively,resourceful,,,,,,,,,,,,,
2366,"呼吸：inhale, exhale air",respire,,,,,,,,,,,,,
2367,间歇，休息：rest,respite,,,,,,,,,,,,,
2368,华丽辉煌的：brilliantly,resplendent,,,,,,,,,,,,,
2369,反应的，敏感的：quick to respond,responsive,,,,,,,,,,,,,
2370,补偿，赔偿：for some injury,restitution,,,,,,,,,,,,,
2371,"急躁的，忧虑的：impatience, uneasiness；难以管束的：resisting control",restive,,,,,,,,,,,,,
2372,不平静的：lack of quite,restless,,,,,,,,,,,,,
2373,"限制，控制：limit, restrict ",restrain,,,,,,,,,,,,,
2374,复兴：restoration,resurgence,,,,,,,,,,,,,
2375,使重生，使复苏：bring back to life,resurrect,,,,,,,,,,,,,
2376,使复活，使苏醒：restore consciousness,resuscitate,,,,,,,,,,,,,
2377,家仆：service,retainer,,,,,,,,,,,,,
2378,报复，反击：pay back,retaliate,,,,,,,,,,,,,
2379,减速，延迟：cause slowly,retard,,,,,,,,,,,,,
2380,记性好的：retain knowledge or information,retentive,,,,,,,,,,,,,
2381,沉默不语的：inclined to be silent；不愿意的：slow to begin,reticent,,,,,,,,,,,,,
2382,随行人员：group of retainers,retinue,,,,,,,,,,,,,
2383,"（尤指机智的）回应，回答：quick, witty reply",retort,,,,,,,,,,,,,
2384,润饰，改进：improve,retouch,,,,,,,,,,,,,
2385,收回，否认：take back,retract,,,,,,,,,,,,,
2386,削减开支：curtail expenses,retrench,,,,,,,,,,,,,
2387,报酬，报应：reward or punishment,retribution,,,,,,,,,,,,,
2388,寻回，找回：get back again,retrieve,,,,,,,,,,,,,
2389,倒退的：moving backward；退步，退化：decline,retrograde,,,,,,,,,,,,,
2390,回顾的：looking back,retrospective,,,,,,,,,,,,,
2391,狂乐，喧闹的作乐：noisy partying,revelry,,,,,,,,,,,,,
2392,报复，复仇：retaliating；为...复仇：retaliating in kind,revenge,,,,,,,,,,,,,
2393,回荡，回响：continue or be repeated sound waves,reverberate,,,,,,,,,,,,,
2394,（尤指对神的）尊崇，尊敬：respect,revere,,,,,,,,,,,,,
2395,更改，修正：improve,revise,,,,,,,,,,,,,
2396,恢复意识：return to consciousness；再获新生：active again,revive,,,,,,,,,,,,,
2397,撤回，宣告无效：annul,revoke,,,,,,,,,,,,,
2398,使厌恶，使反感：fill with disgust；反叛：renounce allegiance,revolt,,,,,,,,,,,,,
2399,语言上的，文字上的：words or language；言辞华丽（却往往无内涵）的：fancy but meaningless,rhetorical,,,,,,,,,,,,,
2400,（举止、言语）下流粗鄙的：vulgar,ribald,,,,,,,,,,,,,
2401,不稳的：lacking stability,rickety,,,,,,,,,,,,,
2402,骑马的人：rides；（议案的）附加条款：appended,rider,,,,,,,,,,,,,
2403,嘲笑：make fun,ridicule,,,,,,,,,,,,,
2404,丰富的，普遍的：great numbers,rife,,,,,,,,,,,,,
2405,分裂，不和：break friendly；使开裂：break,rift,,,,,,,,,,,,,
2406,混乱而无意义的话：confused or meaningless talk,rigmarole,,,,,,,,,,,,,
2407,刺激，惹怒：make agitated,rile,,,,,,,,,,,,,
2408,喧闹，暴乱：public violence,riot,,,,,,,,,,,,,
2409,使成熟，变成熟：make ripe,ripen,,,,,,,,,,,,,
2410,惯例，仪式：prescribed form,rite,,,,,,,,,,,,,
2411,撕开：tear apart,rive,,,,,,,,,,,,,
2412,吸引人的，极迷人的：absorbing engrossing,riveting,,,,,,,,,,,,,
2413,小河，小溪：small stream,rivulet,,,,,,,,,,,,,
2414,精力充沛的，强壮的，健康的：full of strength,robust,,,,,,,,,,,,,
2415,搅浑，使混乱：stir up；激怒：displease,roil,,,,,,,,,,,,,
2416,喝酒喧闹的人：engages in merrymaking,roisterer,,,,,,,,,,,,,
2417,新兵；新生；菜鸟：recruit,rookie,,,,,,,,,,,,,
2418,值勤表，花名册：list of personnel,roster,,,,,,,,,,,,,
2419,讲坛，演讲坛：stage speaking,rostrum,,,,,,,,,,,,,
2420,激起，煽动：stir up；唤醒：stop sleeping,rouse,,,,,,,,,,,,,
2421,皇家身份：regal character；版税；专利权税：payment,royalty,,,,,,,,,,,,,
2422,红润的，健康的：healthy rosiness,rubicund,,,,,,,,,,,,,
2423,初始的，未发展的：earliest development；最根本的，基础的：first principles,rudimentary,,,,,,,,,,,,,
2424,后悔，遗憾：feeling of regret,rue,,,,,,,,,,,,,
2425,皱褶，褶裥花边：strip edge；使粗糙：destroy smoothness；扰乱，打扰：disturb,ruffle,,,,,,,,,,,,,
2426,沉思：go over in the mind,ruminate,,,,,,,,,,,,,
2427,使皱，弄皱：form creases；打乱，使不整齐：undo the proper order,rumple,,,,,,,,,,,,,
2428,（不间断的）连续演出：course of performances,run,,,,,,,,,,,,,
2429,神秘的：mysterious,runic,,,,,,,,,,,,,
2430,打破；打碎，破裂：part,rupture,,,,,,,,,,,,,
2431,诡计：subterfuge,ruse,,,,,,,,,,,,,
2432,乡下人，头脑简单的人：awkward or simple person；乡村的：open areas with few buildings；粗俗的：lacking polish,rustic,,,,,,,,,,,,,
2433,快速地行动：move or act with speed,rustle,,,,,,,,,,,,,
2434,没有怜悯心的，残忍的：no pity,ruthless,,,,,,,,,,,,,
2435,妨害，破坏：hinder a cause；从事破坏活动，阻止：practice sabotage,sabotage,,,,,,,,,,,,,
2436,像糖一样的，有甜味的：sugar；做作的，矫情的：appealing to the emotions,saccharine,,,,,,,,,,,,,
2437,亵渎圣物：profanation sacred,sacrilege,,,,,,,,,,,,,
2438,极为神圣的，不可侵犯的：most sacred,sacrosanct,,,,,,,,,,,,,
2439,使某人担负：load,saddle,,,,,,,,,,,,,
2440,保护措施：prevent accident；保护：make safe,safeguard,,,,,,,,,,,,,
2441,智者：wisdom,sage,,,,,,,,,,,,,
2442,显著的，最突出的：conspicuously,salient,,,,,,,,,,,,,
2443,有益健康的：promoting health,salubrious,,,,,,,,,,,,,
2444,有益健康的：promoting health；有利的，利好的：promoting well-being,salutary,,,,,,,,,,,,,
2445,致敬，打招呼（表示欢迎和礼貌）：greeting；赞扬：praise,salutation,,,,,,,,,,,,,
2446,（从灾难中）抢救：save from loss,salvage,,,,,,,,,,,,,
2447,减轻：缓解：assuage,salve,,,,,,,,,,,,,
2448,使神圣，将...敬为神：make holy,sanctify,,,,,,,,,,,,,
2449,假装虔诚的：hypocritically pious,sanctimonious,,,,,,,,,,,,,
2450,批准，同意，许可：make valid；制裁：coercive measure,sanction,,,,,,,,,,,,,
2451,避难所：protection,sanctuary,,,,,,,,,,,,,
2452,磨光：make smooth,sand,,,,,,,,,,,,,
2453,乐观的，确信的：free from doubt；面色红润的：healthy reddish,sanguine,,,,,,,,,,,,,
2454,健康的，清洁的：health,sanitary,,,,,,,,,,,,,
2455,削弱：weaken energy vitality；健康，活力：active strength,sap,,,,,,,,,,,,,
2456,"聪明的，有洞察力的：deep understanding, intelligent",sapient,,,,,,,,,,,,,
2457,讽刺，轻蔑：ironic,sarcasm,,,,,,,,,,,,,
2458,裁缝匠的，裁缝的：clothes,sartorial,,,,,,,,,,,,,
2459,使饱足，充分满足：satisfy fully,sate,,,,,,,,,,,,,
2460,（使）饱足（的），过分满足（的）：satisfy fully,satiate,,,,,,,,,,,,,
2461,讽刺诗，讽刺文学：literary ridicule,satire,,,,,,,,,,,,,
2462,讽刺：ridicule,satirize,,,,,,,,,,,,,
2463,使饱和，浸透：wet thoroughly,saturate,,,,,,,,,,,,,
2464,忧郁的，阴沉的：lacking in cheer；讽刺的：sardonic,saturnine,,,,,,,,,,,,,
2465,闲逛，漫步：by foot,saunter,,,,,,,,,,,,,
2466,博学之士，学者：learning,savant,,,,,,,,,,,,,
2467,"口感好的，味道好的：appetizing taste, smell；令人愉悦的，pleasure or contentment",savory,,,,,,,,,,,,,
2468,老练，机智：knowledge actually doing；明确了解：clear idea of；有见识的，精明能干的：practical cleverness or judgment,savvy,,,,,,,,,,,,,
2469,许多，大量：large number,scads,,,,,,,,,,,,,
2470,不足的，缺乏的：scarcely,scant,,,,,,,,,,,,,
2471,尖酸刻薄的：cause hurt feelings,scathing,,,,,,,,,,,,,
2472,不一致：lack of agreement,schism,,,,,,,,,,,,,
2473,闪耀：sparks,scintillate,,,,,,,,,,,,,
2474,子孙：descendant,scion,,,,,,,,,,,,,
2475,切断，分离，分裂：division ,scission,,,,,,,,,,,,,
2476,"嘲笑：derision, mock；狼吞虎咽：eat greedily",scoff,,,,,,,,,,,,,
2477,"炙烤，烘干：burn, make dry",scorch,,,,,,,,,,,,,
2478,轻蔑，鄙视，不屑：reject contemptible,scorn,,,,,,,,,,,,,
2479,停止：put an end to,scotch,,,,,,,,,,,,,
2480,用力擦洗：wash vigorously；搜查：to find or discover,scour,,,,,,,,,,,,,
2481,祸害：source of harm,scourge,,,,,,,,,,,,,
2482,皱眉（表现出不高兴）：expression displeasure,scowl,,,,,,,,,,,,,
2483,废料，废物：discarded or useless；抛弃：get rid of；终止，放弃原计划：put an end to,scrap,,,,,,,,,,,,,
2484,好斗的，好吵架的：aggressive ,scrappy,,,,,,,,,,,,,
2485,乱涂，潦草地写：write carelessly,scrawl,,,,,,,,,,,,,
2486,"掩护物，屏障：shelters, protects, or hides；保护，使...免受攻击：drive attack away；掩护，遮蔽：shut off from view",screen,,,,,,,,,,,,,
2487,潦草地书写，乱写：meaningless,scribble,,,,,,,,,,,,,
2488,节俭：avoid waste,scrimp,,,,,,,,,,,,,
2489,（良心上的）不安：uneasy feeling about the rightness,scruple,,,,,,,,,,,,,
2490,正直的：principled；一丝不苟的：great care and effort,scrupulous,,,,,,,,,,,,,
2491,可以理解的：understood comprehensible,scrutable,,,,,,,,,,,,,
2492,仔细检查：observe great care,scrutinize,,,,,,,,,,,,,
2493,（使）磨损：roughened by wear；脚步拖沓：move heavily,scuff,,,,,,,,,,,,,
2494,说粗话的：vulgar,scurrilous,,,,,,,,,,,,,
2495,下流的，让人鄙视的：contemptible,scurvy,,,,,,,,,,,,,
2496,"肮脏的，堕落的：sordid, base",seamy,,,,,,,,,,,,,
2497,脱离，拖出（组织、团体、联盟等）：withdraw from an organization,secede,,,,,,,,,,,,,
2498,僻静的，隐蔽的：hidden,secluded,,,,,,,,,,,,,
2499,隐藏：conceal；分泌：generate,secrete,,,,,,,,,,,,,
2500,宗派主义，顽固：adherence prejudices,sectarianism,,,,,,,,,,,,,
2501,世俗的，尘世的：worldly or temporal,secular,,,,,,,,,,,,,
2502,淡定的，安静的：free from agitation,sedate,,,,,,,,,,,,,
2503,固定不动的：not migratory,sedentary,,,,,,,,,,,,,
2504,劝说（使不忠，使不服从），诱...误入歧途：persuade,seduce,,,,,,,,,,,,,
2505,勤奋认真的：careful perseverance,sedulous,,,,,,,,,,,,,
2506,得体的，遵守礼节的：following the established traditions,seemly,,,,,,,,,,,,,
2507,分割；部分：separate,segment,,,,,,,,,,,,,
2508,自卑，自谦：humiliation,self-abasement,,,,,,,,,,,,,
2509,自恋的，自私的：absorbed in one's own,self-absorbed,,,,,,,,,,,,,
2510,有发展性的：contributing later development；创新的：creative,seminal,,,,,,,,,,,,,
2511,感觉，知觉：sense；轰动事件：intense interest,sensation,,,,,,,,,,,,,
2512,敏感的：susceptible,sensitive,,,,,,,,,,,,,
2513,哨兵，看守：watches over,sentinel,,,,,,,,,,,,,
2514,腐败的，感染的：putrefaction,septic,,,,,,,,,,,,,
2515,阴沉的，丧葬的：lacking in cheer,sepulchral,,,,,,,,,,,,,
2516,结果：result,sequel,,,,,,,,,,,,,
2517,结果：secondary result,sequela,,,,,,,,,,,,,
2518,使隔离，分离：segregate；使隐退：seclusion,sequester,,,,,,,,,,,,,
2519,"干枯的，凋萎的：dried, withered",sere,,,,,,,,,,,,,
2520,意外发现珍奇（或称心）事物的本领：by accident,serendipity,,,,,,,,,,,,,
2521,"安静的：free from uproar；稳重的，镇静的：unaffected, calm",serene,,,,,,,,,,,,,
2522,布道，说教：public speech moral,sermon,,,,,,,,,,,,,
2523,弯曲的：winding,serpentine,,,,,,,,,,,,,
2524,锯齿状的：notched,serrate,,,,,,,,,,,,,
2525,密集的：little space,serried,,,,,,,,,,,,,
2526,"低下的，卑屈的：submissive, abject",servile,,,,,,,,,,,,,
2527,严厉的，要求严格的：exacting standards；难以承受的，艰难的：difficult to endure,severe,,,,,,,,,,,,,
2528,束缚：restrictions；限制，阻碍：create difficulty,shackle,,,,,,,,,,,,,
2529,偷偷尾随：secretly trail；遮蔽，（使）变暗：gloomy,shadow,,,,,,,,,,,,,
2530,浅显的，浅薄的：lack of depth of understanding,shallow,,,,,,,,,,,,,
2531,欺瞒：deceitfulness；掩饰，假装：present a false appearance；虚假的：fake,sham,,,,,,,,,,,,,
2532,改变...的位置：change position；改变，变化：pass from；交换：in return,shift,,,,,,,,,,,,,
2533,胸无大志的，懒惰的：lacking ambition,shiftless,,,,,,,,,,,,,
2534,（显得）狡诈的，（显得）欺诈的：deceitful character,shifty,,,,,,,,,,,,,
2535,井然有序的：order,shipshape,,,,,,,,,,,,,
2536,逃避，规避：keep away from,shirk,,,,,,,,,,,,,
2537,浅的：little depth,shoal,,,,,,,,,,,,,
2538,陈旧的：worn-out,shopworn,,,,,,,,,,,,,
2539,少量：small amount,shred,,,,,,,,,,,,,
2540,精明的，机敏的：cleverness or judgment；刺骨的，强烈的：discomfort,shrewd,,,,,,,,,,,,,
2541,（在数量或价值方面）降低，减小：reduced；（使）本能性地退却（如因遇到使人惊恐的事物），（使）退缩：draw back；表示出不情愿，犹豫：hesitate,shrink,,,,,,,,,,,,,
2542,"隐蔽物，可起隐蔽、保护或屏护作用的物体：conceals, protects, screens；将...从视线中隔离，遮蔽：shut off from sight",shroud,,,,,,,,,,,,,
2543,轻视，忽略：dismiss；脱下（衣物等）：rid,shrug,,,,,,,,,,,,,
2544,避开，避免：keep away ,shun,,,,,,,,,,,,,
2545,（通过逃避而）不遵守：avoid having to comply with,sidestep,,,,,,,,,,,,,
2546,（在重要性、成就方面）非同寻常的：standing above；给出信号：direct or notify,signal,,,,,,,,,,,,,
2547,明喻：comparing two unlike things,simile,,,,,,,,,,,,,
2548,（缺乏常识的）笨蛋：lacking in common sense,simpleton,,,,,,,,,,,,,
2549,假装，模仿：take on the appearance；模拟：create a representation,simulate,,,,,,,,,,,,,
2550,罪恶的事：highly reprehensible,sin,,,,,,,,,,,,,
2551,真诚的，不做作的：without pretense,sincere,,,,,,,,,,,,,
2552,美差：requires little or no work,sinecure,,,,,,,,,,,,,
2553,活力，力量：vigorous strength,sinew,,,,,,,,,,,,,
2554,轻微烧焦：burn superficially,singe,,,,,,,,,,,,,
2555,蜿蜒的，迂回的：irregular curves,sinuous,,,,,,,,,,,,,
2556,（尤指小口地）喝：swallow in liquid form,sip,,,,,,,,,,,,,
2557,骨架，框架：structural framework,skeleton,,,,,,,,,,,,,
2558,"怀疑者：doubts, questions or disagrees",skeptic,,,,,,,,,,,,,
2559,缺乏的，不足的：less plentiful；节省花费，吝啬：give insufficient funds,skimp,,,,,,,,,,,,,
2560,小冲突，争论：minor,skirmish,,,,,,,,,,,,,
2561,界限，边界：marks the outer limit；绕行，避开：go around,skirt,,,,,,,,,,,,,
2562,容易受到惊吓的，胆小的：easily frightened；容易激动的：easily excited；善变的，多变的：likely to change,skittish,,,,,,,,,,,,,
2563,松弛的：not tightly fastened；疏忽的，大意的：failing to give proper care,slack,,,,,,,,,,,,,
2564,使满足：satisfy,slake,,,,,,,,,,,,,
2565,（看待问题、思考的）角度，看法：way of looking；倾斜的：slanting direction；歪曲（事实等）：create a wrong impression,slant,,,,,,,,,,,,,
2566,列入名单，计划，安排：put on a list,slate,,,,,,,,,,,,,
2567,大量，许多：large amount,slew,,,,,,,,,,,,,
2568,不重要的：deficient in weight；轻微的：small in degree；轻蔑，看不起：treat with disdain；忽略，疏忽：fail to give proper attention,slight,,,,,,,,,,,,,
2569,投掷：send through the air,sling,,,,,,,,,,,,,
2570,光滑的：slide；隐秘的：acting in secret；意义不明确的：not precise in meaning,slippery,,,,,,,,,,,,,
2571,"粗心的，随意的：indifference to exactness, precision, and accuracy",slipshod,,,,,,,,,,,,,
2572,邋遢的，不整洁的：lacking neatness；混乱的：lacking in order,sloppy,,,,,,,,,,,,,
2573,怠惰，懒惰：disinclination to action,sloth,,,,,,,,,,,,,
2574,懒人：lazy person；缓慢行走：move slowly,slouch,,,,,,,,,,,,,
2575,邋遢的，不整洁的：lacking neatness,slovenly,,,,,,,,,,,,,
2576,懒人：lazy person,sluggard,,,,,,,,,,,,,
2577,缓慢的，迟缓的：slow in movement；迟钝的，反应慢的：slow to respond,sluggish,,,,,,,,,,,,,
2578,睡着：sleep,slumber,,,,,,,,,,,,,
2579,"耻辱：mark of guilt；含糊地发音：indistinctly；疏忽，忽略：without due, consideration",slur,,,,,,,,,,,,,
2580,狡猾的：clever or cunning；隐秘的，偷偷的：acting in secret,sly,,,,,,,,,,,,,
2581,虚情假意的，过分恭维的：hypocritically,smarmy,,,,,,,,,,,,,
2582,反应敏捷的，聪颖的：sharp quick thought；整洁的：strikingly neat；感到疼痛，感到痛苦：suffer acutely,smart,,,,,,,,,,,,,
2583,浅薄的知识：superficial knowledge；少量：small amount,smattering,,,,,,,,,,,,,
2584,（自鸣得意地）笑：offensively self-satisfied,smirk,,,,,,,,,,,,,
2585,使窒息：killed by lack of air；抑制（表达，说出），压制：refrain,smother,,,,,,,,,,,,,
2586,自大的，自鸣得意的：opinion of oneself；整洁的，有序的：good order,smug,,,,,,,,,,,,,
2587,走私，私运：importation or exportation contrary to the law,smuggling,,,,,,,,,,,,,
2588,无法逃脱的困境：catches and holds；捕捉：capture by,snare,,,,,,,,,,,,,
2589,纠缠，纠结：twist；咆哮，怒吼：to anger,snarl,,,,,,,,,,,,,
2590,（轻蔑地）嘲笑：scornful,sneer,,,,,,,,,,,,,
2591,谄上傲下的，自大的：offensive air of superiority,snobbish,,,,,,,,,,,,,
2592,轻视，不理睬：contempt or neglect,snub,,,,,,,,,,,,,
2593,使...湿透：make thoroughly wet,soak,,,,,,,,,,,,,
2594,严肃的：serious-looking；节制的：restraint；有理有据的：sound reasoning,sober,,,,,,,,,,,,,
2595,湿透的：penetrated by water；使...湿透：wet thoroughly,sodden,,,,,,,,,,,,,
2596,安慰：comfort in sorrow；安慰，安抚：console,solace,,,,,,,,,,,,,
2597,连接，联合：unite,solder,,,,,,,,,,,,,
2598,庄严，严肃：solemn,solemnity,,,,,,,,,,,,,
2599,为他人操心的，体谅他人的：happiness of others；迫切的，渴望的：urgent desire,solicitous,,,,,,,,,,,,,
2600,固态的，坚固的：not easily yield to pressure；有理有据的：sound reasoning；坚定的，不迟疑的：not showing weakness,solid,,,,,,,,,,,,,
2601,（尤指自言自语的）独白：without addressing a listener,soliloquy,,,,,,,,,,,,,
2602,孤独，避世：being alone,solitude,,,,,,,,,,,,,
2603,有偿付能力的：able to pay debts；溶剂：another substance is dissolved,solvent,,,,,,,,,,,,,
2604,肉体的：of the body,somatic,,,,,,,,,,,,,
